,x,y,z,latitude,longitude,bearing,accuracy,light,timestamp,Unnamed: 9,y1,z1
64,-0.93613964,0.59254247,8.490888,23.55662439,87.30796359,131.81623840332,3.216,2,30464336,0,1.09282263536787,9.38192168232219
65,-0.93613964,0.59254247,8.490888,23.55662439,87.30796359,131.81623840332,3.216,1,30464355,0,1.07672343656818,9.35324789235017
66,-1.9273989,3.103434,9.260852,23.55662439,87.30796359,131.81623840332,3.216,1,30464362,0,1.14181081181077,9.3502806180759
67,-1.9436178,0.5257539,8.70384,23.55662439,87.30796359,131.81623840332,3.216,1,30464394,0,1.1220641265018,9.32956003331927
68,-1.3458121,1.8838044,9.04657,23.55662439,87.30796359,131.81623840332,3.216,1,30464414,0,1.14643659949218,9.32050554692334
69,-1.6048095,3.9838126,10.20233,23.55662439,87.30796359,131.81623840332,3.216,1,30464431,0,1.23706758919426,9.34867263613236
70,-2.114364,2.0573308,8.537336,23.55662439,87.30796359,131.81623840332,3.216,1,30464439,0,1.26322682939271,9.32279807578784
71,-1.3024164,0.2637841,9.794723,23.55662439,87.30796359,131.81623840332,3.216,1,30464470,0,1.23140068551139,9.33782600094797
72,-2.2750015,4.8455462,8.319551,23.55662439,87.30796359,131.81623840332,3.216,1,30464509,0,1.34632860180053,9.3054453943567
73,-1.2140565,-0.19301116,10.823098,23.55662439,87.30796359,131.81623840332,3.216,1,30464533,0,1.29744250955452,9.35364274955922
74,-1.7743613,5.516941,7.374204,23.55662439,87.30796359,131.81623840332,3.216,1,30464548,0,1.43127990583522,9.29085734296694
75,-0.9849743,-1.2659118,10.253925,23.55662439,87.30796359,131.81623840332,3.216,1,30464555,0,1.34582696752642,9.32136943482367
76,-1.3756354,4.659938,8.756008,23.55662439,87.30796359,131.81623840332,3.216,1,30464584,0,1.45071151513756,9.30347695091253
77,-0.9458486,2.3356786,8.824934,23.55662439,87.30796359,131.81623840332,3.216,1,30464602,0,1.47869035404112,9.28834748862965
78,-0.712444,-0.16109583,9.581509,23.55662439,87.30796359,131.81623840332,3.216,1,30464623,0,1.42689688683343,9.29760714167069
79,-1.1508247,5.2021966,8.494394,23.55662439,87.30796359,131.81623840332,3.216,1,30464634,0,1.54603475032808,9.27225998915304
80,-0.92155075,0.018628525,10.094438,23.55662439,87.30796359,131.81623840332,3.216,1,30464661,0,1.49787464809349,9.29818379147938
81,-1.5139295,2.643863,8.055268,23.55662439,87.30796359,131.81623840332,3.216,1,30464678,0,1.53397986156964,9.25902480708866
82,-1.624332,1.2842926,10.031648,23.55662439,87.30796359,131.81623840332,3.216,1,30464699,0,1.52611911135616,9.28334882702642
83,-1.4307996,4.6490817,9.505842,23.55662439,87.30796359,131.81623840332,3.216,1,30464710,0,1.62436899064522,9.29034856742254
84,-2.014963,2.2224026,8.711685,23.55662439,87.30796359,131.81623840332,3.216,1,30464737,0,1.6431711183472,9.2721554322526
85,-0.92399544,2.4090369,9.038598,23.55662439,87.30796359,131.81623840332,3.216,1,30464746,0,1.6672351077381,9.26481690935925
86,-1.5679787,2.262918,9.913343,23.55662439,87.30796359,131.81623840332,3.216,1,30464775,0,1.68594106645948,9.28518227898603
87,-0.43839508,2.2672389,9.899894,23.55662439,87.30796359,131.81623840332,3.216,1,30464787,0,1.7041854317008,9.30447535821186
88,-1.793526,2.8390622,8.357412,23.55662439,87.30796359,131.81623840332,3.216,1,30464814,0,1.73978611687973,9.27476631366887
89,-1.9088928,1.0122417,9.528895,23.55662439,87.30796359,131.81623840332,3.216,1,30464827,0,1.71697417447723,9.28273444430242
90,-1.978027,6.0232034,9.589971,23.55662439,87.30796359,131.81623840332,3.216,1,30464853,0,1.85193436413942,9.29236344955424
91,-2.1108685,0.5064116,9.086193,23.55662439,87.30796359,131.81623840332,3.216,1,30464864,0,1.80978245310803,9.28590463764966
92,-1.2163103,2.3889177,8.708195,23.55662439,87.30796359,131.81623840332,3.216,1,30464892,0,1.82791818439386,9.26781354959056
93,-2.1065109,3.198758,9.581842,23.55662439,87.30796359,131.81623840332,3.216,1,30464912,0,1.8708304187662,9.27764377359642
94,-0.8963487,0.73231775,10.560319,23.55662439,87.30796359,131.81623840332,3.216,1,30464930,0,1.8352032366052,9.31778219734711
95,-2.258505,3.170355,7.0136514,23.55662439,87.30796359,131.81623840332,3.216,1,30464950,0,1.87697017778686,9.24570312879018
96,-1.4444963,-0.1347637,10.278378,23.55662439,87.30796359,131.81623840332,3.216,1,30464968,0,1.8140572824721,9.27799794013873
97,-1.8533825,5.6785483,8.702317,23.55662439,87.30796359,131.81623840332,3.216,1,30465031,0,1.93487668801601,9.25999985742743
98,-1.6962825,-0.3855422,9.570387,23.55662439,87.30796359,131.81623840332,3.216,1,30465038,0,1.86235069583884,9.26970118143853
99,-2.7343307,1.8436917,8.8029375,23.55662439,87.30796359,131.81623840332,3.216,1,30465054,0,1.86176764607264,9.25511591341638
100,-1.0277758,0.62775034,10.146192,23.55662439,87.30796359,131.81623840332,3.216,1,30465082,0,1.82321666671033,9.28295333162364
101,-2.1812103,5.229418,8.803174,23.55662439,87.30796359,131.81623840332,3.216,1,30465091,0,1.92960343364046,9.2679682597101
102,-2.2311902,1.704388,9.843341,23.55662439,87.30796359,131.81623840332,3.216,1,30465123,0,1.92257069443858,9.28593526295194
103,-2.9003153,3.497994,7.3411794,23.55662439,87.30796359,131.81623840332,3.216,1,30465143,0,1.97175632797841,9.22521885177411
104,-1.9089916,-0.7571821,10.830609,23.55662439,87.30796359,131.81623840332,3.216,1,30465161,0,1.88657299829421,9.27533082090689
105,-2.5187423,6.721886,10.186737,23.55662439,87.30796359,131.81623840332,3.216,1,30465170,0,2.03748029828077,9.30377527644254
106,-3.426723,-0.17191021,8.992271,23.55662439,87.30796359,131.81623840332,3.216,1,30465198,0,1.96853771830669,9.29405499005115
107,-1.4842582,3.384126,6.9242983,23.55662439,87.30796359,131.81623840332,3.216,1,30465209,0,2.01270347999372,9.22011957353028
108,-3.232309,1.1561128,10.221461,23.55662541,87.30797118,131.81623840332,3.216,1,30465236,0,1.98598203799364,9.25135653124489
109,-2.3502774,2.427111,9.188354,23.55662541,87.30797118,131.81623840332,3.216,1,30465244,0,1.99974125470868,9.24939142453992
110,-3.3953185,1.9451535,8.869963,23.55662541,87.30797118,131.81623840332,3.216,1,30465274,0,1.99803882753451,9.23755819813159
111,-0.7078002,1.8246957,9.104413,23.55662541,87.30797118,131.81623840332,3.216,1,30465294,0,1.99263341963496,9.23340629366325
112,-3.11579,0.98455024,6.6093235,23.55662541,87.30797118,131.81623840332,3.216,1,30465314,0,1.96120157284806,9.15158787828562
113,-1.0181113,1.5450236,10.503997,23.55662541,87.30797118,131.81623840332,3.216,1,30465328,0,1.94822657578338,9.19375134086487
114,-1.2450575,4.675063,7.743506,23.55662541,87.30797118,131.81623840332,3.216,1,30465351,0,2.03323161870864,9.1485421136602
115,0.41236475,-3.032686,9.513815,23.55662541,87.30797118,131.81623840332,3.216,1,30465361,0,1.87532375313799,9.15992790122606
116,-2.4198909,3.8723729,7.950233,23.55662541,87.30797118,131.81623840332,3.216,1,30465391,0,1.93756766483236,9.12222420088029
117,-3.1688135,1.0704715,11.534652,23.55662541,87.30797118,131.81623840332,3.216,1,30465407,0,1.91054425334728,9.19740851346026
118,-2.8056643,5.523995,6.5818553,23.55662541,87.30797118,131.81623840332,3.216,1,30465427,0,2.02315037228821,9.11589991768818
119,-1.2360026,-1.9994539,10.274454,23.55662541,87.30797118,131.81623840332,3.216,1,30465468,0,1.89780274156049,9.15200140803068
120,-3.0217242,7.433121,8.978009,23.55662541,87.30797118,131.81623840332,3.216,1,30465489,0,2.07027620512273,9.146580026306
121,-2.5355587,0.29992542,10.477873,23.55662541,87.30797118,131.81623840332,3.216,1,30465505,0,2.01511780364592,9.18805880720262
122,-1.4366237,3.760886,8.172345,23.55662541,87.30797118,131.81623840332,3.216,1,30465512,0,2.06950707640013,9.15641432231882
123,-1.5756714,1.7128763,10.188183,23.55662541,87.30797118,131.81623840332,3.216,1,30465542,0,2.0583968886703,9.18855721200016
124,-1.307634,5.514899,9.80723,23.55662541,87.30797118,131.81623840332,3.216,1,30465560,0,2.16607236095128,9.20782984152263
125,-2.8817344,1.3925289,8.3647,23.55662541,87.30797118,131.81623840332,3.216,1,30465582,0,2.14197644471429,9.18156630616386
126,-0.59946567,3.3674848,9.703774,23.55662541,87.30797118,131.81623840332,3.216,1,30465593,0,2.18014933729034,9.19783235454551
127,-1.9029133,2.7257645,9.24102,23.55662541,87.30797118,131.81623840332,3.216,1,30465619,0,2.1971437638194,9.19917753209518
128,-0.32105818,3.7963605,9.3851595,23.55662541,87.30797118,131.81623840332,3.216,1,30465627,0,2.24695299581718,9.20497012966948
129,-2.1024222,1.700932,8.787872,23.55662541,87.30797118,131.81623840332,3.216,1,30465660,0,2.22994726209418,9.19197967731718
130,-0.34068525,3.2301843,10.307467,23.55662541,87.30797118,131.81623840332,3.216,1,30465679,0,2.26109836926411,9.22672010765391
131,-1.868255,2.0710378,7.7390738,23.55662541,87.30797118,131.81623840332,3.216,1,30465697,0,2.255179373188,9.18039081014771
132,-0.42837155,2.920228,9.584382,23.55662541,87.30797118,131.81623840332,3.216,1,30465704,0,2.27589012142073,9.19297178465686
133,-1.94504,2.1191802,8.409761,23.55662541,87.30797118,131.81623840332,3.216,1,30465735,0,2.27101005111635,9.16858198433263
134,-1.4635943,1.8967614,9.419917,23.55662541,87.30797118,131.81623840332,3.216,1,30465756,0,2.25935597603297,9.17640853797533
135,-1.5879813,2.3411558,8.46879,23.55662541,87.30797118,131.81623840332,3.216,1,30465774,0,2.26190315028398,9.15437392185931
136,-1.3448259,3.5826564,9.779511,23.55662541,87.30797118,131.81623840332,3.216,1,30465792,0,2.30302923680275,9.17383966352394
137,-1.8693995,3.068649,7.8355,23.55662541,87.30797118,131.81623840332,3.216,1,30465811,0,2.32686883281122,9.13216691886113
138,-1.6700723,1.1647605,9.363538,23.55662541,87.30797118,131.81623840332,3.216,1,30465823,0,2.29068429417998,9.13937111453484
139,-1.902807,3.9971974,9.046204,23.55662541,87.30797118,131.81623840332,3.216,1,30465850,0,2.34381887911833,9.13647023088864
140,-0.9517711,1.4936113,10.174551,23.55662541,87.30797118,131.81623840332,3.216,1,30465861,0,2.3173470217815,9.16879166238248
141,-1.2990986,4.4397035,7.9456673,23.55662541,87.30797118,131.81623840332,3.216,1,30465888,0,2.38342702473853,9.13070943523895
142,-0.6084717,1.9797662,10.126037,23.55662541,87.30797118,131.81623840332,3.216,1,30465900,0,2.37085917210407,9.16169864546275
143,-1.331548,4.4109864,8.2795515,23.55662541,87.30797118,131.81623840332,3.216,1,30465927,0,2.43437689593128,9.13423370210318
144,-0.2720637,-0.6072636,10.291319,23.55662541,87.30797118,131.81623840332,3.216,1,30465964,0,2.33967925259005,9.17025809453292
145,-0.4164533,5.514396,8.627371,23.55662541,87.30797118,131.81623840332,3.216,1,30465983,0,2.43851869319465,9.15335622233319
146,-0.4654539,0.6208882,10.948325,23.55662541,87.30797118,131.81623840332,3.216,1,30466004,0,2.38193057273865,9.20923881771529
147,-1.186197,5.61752,7.4319606,23.55662541,87.30797118,131.81623840332,3.216,1,30466016,0,2.48266265126452,9.15390765379171
148,-0.73497266,-0.81687385,9.530864,23.55662541,87.30797118,131.81623840332,3.216,1,30466041,0,2.37994091135048,9.165643123831
149,-1.0560886,5.1217556,8.717581,23.55662541,87.30797118,131.81623840332,3.216,1,30466050,0,2.46529864478553,9.15169412593314
150,-1.2553647,0.6447315,10.367159,23.55662541,87.30797118,131.81623840332,3.216,1,30466080,0,2.40862161171496,9.18953340204053
151,-1.0830334,3.5136178,8.61351,23.55662541,87.30797118,131.81623840332,3.216,1,30466101,0,2.44302150423264,9.17160108396746
152,-0.6429482,-0.53989565,9.965673,23.55662541,87.30797118,131.81623840332,3.216,1,30466118,0,2.35016044191822,9.19632130174897
153,-0.8644667,4.9962,9.730243,23.55662541,87.30797118,131.81623840332,3.216,1,30466129,0,2.43253349720398,9.21294265626877
154,-0.8644667,4.9962,9.730243,23.55662541,87.30797118,131.81623840332,3.216,2,30466141,0,2.51234159847479,9.22904645064878
155,-0.9464718,2.6440907,8.984724,23.55662541,87.30797118,131.81623840332,3.216,2,30466156,0,2.51644297770121,9.22144063769038
156,-1.4118838,2.4794347,7.896226,23.55662541,87.30797118,131.81623840332,3.216,2,30466165,0,2.5152909096047,9.18018669127791
157,-1.1615981,0.40261543,9.680179,23.55662541,87.30797118,131.81623840332,3.216,2,30466197,0,2.44952372336974,9.19575135684119
158,-1.7457193,2.9551537,10.831759,23.55662541,87.30797118,131.81623840332,3.216,2,30466217,0,2.46526379299422,9.24667965500326
159,-0.18764043,2.3292296,8.811152,23.55663307,87.30798279,70.2741546630859,3.216,2,30466233,0,2.46102912421099,9.23312192128734
160,-0.65347534,1.6549416,8.744305,23.55663307,87.30798279,70.2741546630859,3.216,2,30466247,0,2.43593620193919,9.21790540367282
161,-0.21020535,3.5961225,9.159868,23.55663307,87.30798279,70.2741546630859,3.216,2,30466271,0,2.47205178202431,9.21609875028984
162,-1.6116213,1.2888238,10.211982,23.55663307,87.30798279,70.2741546630859,3.216,2,30466282,0,2.43521910803354,9.24709957483651
163,-0.64311343,2.0597458,8.411671,23.55663307,87.30798279,70.2741546630859,3.216,2,30466311,0,2.42353106057746,9.22109365478857
164,-1.2612689,3.1215289,9.837458,23.55663307,87.30798279,70.2741546630859,3.216,2,30466331,0,2.44525883147166,9.24028028048241
165,-0.22997028,3.7859354,8.885324,23.55663307,87.30798279,70.2741546630859,3.216,2,30466353,0,2.48699219824645,9.2292309931374
166,-1.4482304,0.8883483,9.727749,23.55663307,87.30798279,70.2741546630859,3.216,2,30466367,0,2.43722885507404,9.24474909737584
167,-1.1098248,3.6040602,8.562763,23.55663307,87.30798279,70.2741546630859,3.216,2,30466388,0,2.4735504082182,9.22351998454206
168,-1.4700534,3.1034977,10.67278,23.55663307,87.30798279,70.2741546630859,3.216,2,30466398,0,2.49315957487501,9.26863293532843
169,0.5518389,1.7753336,8.463587,23.55663307,87.30798279,70.2741546630859,3.216,2,30466425,0,2.47081496481748,9.24357332738314
170,-1.2914159,5.301827,9.063441,23.55663307,87.30798279,70.2741546630859,3.216,2,30466463,0,2.55893894274337,9.23796615332497
171,-0.5743509,2.527322,8.596443,23.55663307,87.30798279,70.2741546630859,3.216,2,30466477,0,2.5579547705453,9.21799682051992
172,-0.94468457,-0.9766792,10.128591,23.55663307,87.30798279,70.2741546630859,3.216,2,30466502,0,2.44792895913692,9.24634172533777
173,-1.4700515,3.5756445,9.637845,23.55663307,87.30798279,70.2741546630859,3.216,2,30466512,0,2.48303231835543,9.25852838020569
174,-2.3337817,5.0564895,9.7982,23.55663307,87.30798279,70.2741546630859,3.216,2,30466540,0,2.56313832861978,9.27532715992621
175,-0.65985334,2.2378848,7.1564217,23.55663307,87.30798279,70.2741546630859,3.216,2,30466555,0,2.55301392913136,9.20937047239844
176,-0.9644073,-0.50257623,9.74425,23.55663307,87.30798279,70.2741546630859,3.216,2,30466578,0,2.45790057104668,9.2260200181135
177,-1.199864,4.701518,9.228297,23.55663307,87.30798279,70.2741546630859,3.216,2,30466587,0,2.52773899426257,9.22609089509217
178,-1.7340379,-1.0517031,11.517437,23.55663307,87.30798279,70.2741546630859,3.216,2,30466617,1,2.41631974754604,9.29741487526911
179,-0.8486041,4.951311,7.5506406,23.55663307,87.30798279,70.2741546630859,3.216,2,30466635,0,2.49522767632235,9.24304216689475
180,-1.6509477,0.02555457,10.394843,23.55663307,87.30798279,70.2741546630859,3.216,2,30466657,0,2.41835305382629,9.27889478804082
181,-1.5565026,3.6552806,8.212215,23.55663307,87.30798279,70.2741546630859,3.216,2,30466675,0,2.45685539782293,9.24569181486712
182,-2.0837047,1.4995143,9.609732,23.55663307,87.30798279,70.2741546630859,3.216,2,30466697,0,2.42705589389792,9.25702342587849
183,-0.7483982,3.565319,8.1453,23.55663307,87.30798279,70.2741546630859,3.216,2,30466714,0,2.46248697864319,9.2224184503641
184,-1.1340423,2.5914342,10.255146,23.55663307,87.30798279,70.2741546630859,3.216,2,30466734,0,2.46650075590683,9.2545644579682
185,-1.4233419,2.3969238,8.284907,23.55663307,87.30798279,70.2741546630859,3.216,2,30466756,0,2.46433501636126,9.2243816844478
186,-1.6516882,2.0024345,9.173676,23.55663307,87.30798279,70.2741546630859,3.216,2,30466770,0,2.44995733673026,9.22280335738247
187,0.10792577,0.5864943,10.606686,23.55663307,87.30798279,70.2741546630859,3.216,2,30466810,0,2.39195296645025,9.26587973702847
188,-0.84871566,4.079513,8.109103,23.55663307,87.30798279,70.2741546630859,3.216,2,30466832,0,2.44448192253053,9.22987255908752
189,-2.8960764,-1.1051283,11.650296,23.55663307,87.30798279,70.2741546630859,3.216,2,30466852,0,2.3339927212235,9.30521340950364
190,-1.6808344,5.81226,5.791188,23.55663307,87.30798279,70.2741546630859,3.216,2,30466868,0,2.44226113420908,9.19583194920029
191,0.3144658,-0.8824513,11.950536,23.55663307,87.30798279,70.2741546630859,3.216,2,30466886,0,2.33877251784288,9.28157786448076
192,-0.8578647,8.912202,8.203876,23.55663307,87.30798279,70.2741546630859,3.216,2,30466924,0,2.54338409097826,9.24803216744987
193,-3.7879615,-3.6958323,10.416131,23.55663307,87.30798279,70.2741546630859,3.216,2,30466947,0,2.34917571954949,9.28439163276116
194,-0.81715405,5.6605763,7.275949,23.55663307,87.30798279,70.2741546630859,3.216,2,30466966,0,2.45224977136983,9.22187478679889
195,0.668434,1.7102361,13.232335,23.55663307,87.30798279,70.2741546630859,3.216,2,30466976,0,2.42915310605565,9.34670841301652
196,-0.7953745,6.4214993,6.320256,23.55663307,87.30798279,70.2741546630859,3.216,2,30467000,0,2.55342282889774,9.25250405690862
197,-3.9990144,-3.505109,8.612479,23.55663307,87.30798279,70.2741546630859,3.216,2,30467011,0,2.36483906210865,9.23258201317262
198,-3.9990144,-3.505109,8.612479,23.55663307,87.30798279,70.2741546630859,3.216,3,30467032,0,2.18212542575722,9.213280091716
199,-1.5794139,4.8993735,10.251945,23.55663307,87.30798279,70.2741546630859,3.216,3,30467042,0,2.26670505849309,9.24561055771616
200,0.06680714,3.7124455,6.6521297,23.55663307,87.30798279,70.2741546630859,3.216,3,30467076,0,2.31170652326804,9.16488345476441
201,-2.5781207,-1.1030985,8.79433,23.55663307,87.30798279,70.2741546630859,3.216,3,30467091,0,2.20541416115245,9.15334926709378
202,-1.7386773,5.6485276,10.4767275,23.55663307,87.30798279,70.2741546630859,3.216,3,30467115,0,2.31258763682997,9.19454193976506
203,-0.837547,1.5785369,10.052334,23.55663307,87.30798279,70.2741546630859,3.216,3,30467127,0,2.28973891503413,9.22124234500902
204,-0.6271331,0.89427537,8.328125,23.55663307,87.30798279,70.2741546630859,3.216,3,30467154,0,2.24630247914065,9.19344238245186
205,-2.4639888,2.4972413,9.11399,23.55663307,87.30798279,70.2741546630859,3.216,3,30467163,0,2.25411342100342,9.19096927789966
