,Unnamed: 0,x,y,z,latitude,longitude,bearing,accuracy,light,timestamp,Unnamed: 9,y1,z1
1862,1862,-0.13403118,0.801972,9.3319235,23.5565848,87.30879473,-90.34947967529301,3.216,0,30611952,0,-0.7593163348040609,9.610167632399003
1863,1863,1.3061514,-0.34408283,9.008706,23.5565848,87.30879473,-90.34947967529301,3.216,0,30611960,0,-0.7463914739445368,9.591446099042086
1864,1864,-0.45934668,-2.918935,9.793375,23.5565848,87.30879473,-90.34947967529301,3.216,0,30611991,0,-0.8140156479590521,9.597731485260207
1865,1865,0.071875595,-0.9272437,10.922618,23.5565848,87.30879473,-90.34947967529301,3.216,0,30612011,0,-0.8175400668729709,9.638970869027547
1866,1866,1.0681645,-0.43511486,9.564815,23.5565848,87.30879473,-90.34947967529301,3.216,0,30612030,0,-0.8056364210187177,9.636662639373606
1867,1867,1.6305994,-2.0158813,9.022752,23.5565848,87.30879473,-90.34947967529301,3.216,0,30612046,0,-0.8433073856345571,9.617553609147759
1868,1868,-0.34343892,-1.1055768999999998,9.516348,23.5565848,87.30879473,-90.34947967529301,3.216,0,30612070,0,-0.8514709777860813,9.614403409558118
1869,1869,-0.17425995,-0.69816893,10.544624,23.5565848,87.30879473,-90.34947967529301,3.216,0,30612082,0,-0.8466991864585721,9.643358133974683
1870,1870,0.96413106,-1.2832597,9.6912985,23.5565848,87.30879473,-90.34947967529301,3.216,0,30612107,0,-0.8602878873437474,9.644850360765787
1871,1871,0.36730146,-2.073332,9.313106,23.5565848,87.30879473,-90.34947967529301,3.216,0,30612123,0,-0.8980459829481601,9.634524243884027
1872,1872,-1.1293615,0.27535057,10.323239,23.5565848,87.30879473,-90.34947967529301,3.216,0,30612147,0,-0.8615219861982909,9.655961681594887
1873,1873,-0.24957621,0.59653765,11.0203285,23.5565848,87.30879473,-90.34947967529301,3.216,0,30612162,0,-0.8161373587423635,9.69842995808322
1874,1874,1.1347553,0.12907179,8.875187,23.5565848,87.30879473,-90.34947967529301,3.216,0,30612184,0,-0.7867160895304556,9.672805097459726
1875,1875,0.550018,-1.5217617,8.952845,23.55658652,87.30876065,-86.8663101196289,3.216,0,30612222,0,-0.8095956551984665,9.650395094470044
1876,1876,-0.9974477,1.0541219,10.794637,23.55658652,87.30876065,-86.8663101196289,3.216,0,30612234,0,-0.7515842235492805,9.686011602404752
1877,1877,-0.78202224,-0.095185444,10.812561,23.55658652,87.30876065,-86.8663101196289,3.216,0,30612260,0,-0.7311526764898993,9.72107740043608
1878,1878,1.4378453000000002,-0.66893464,9.019404,23.55658652,87.30876065,-86.8663101196289,3.216,0,30612271,0,-0.7292160325166145,9.699236602512645
1879,1879,0.172922,0.883632,9.316642,23.55658652,87.30876065,-86.8663101196289,3.216,0,30612300,0,-0.6790133485649155,9.687327683926188
1880,1880,-0.023120264,2.0338223,10.204356,23.55658652,87.30876065,-86.8663101196289,3.216,0,30612316,0,-0.5945716479632167,9.703421084310245
1881,1881,0.84903586,-0.9521847,8.579509,23.55658652,87.30876065,-86.8663101196289,3.216,0,30612337,0,-0.6057029725929723,9.668437377215362
1882,1882,0.73885405,0.98447174,9.023179,23.55658652,87.30876065,-86.8663101196289,3.216,0,30612353,0,-0.5562060349306409,9.648352594442628
1883,1883,-0.23621863,1.0646528,11.013991,23.55658652,87.30876065,-86.8663101196289,3.216,0,30612376,0,-0.5057540009015119,9.690860451279905
1884,1884,-0.09526403,-0.9145777,8.249771,23.55658652,87.30876065,-86.8663101196289,3.216,0,30612386,0,-0.518479345474603,9.646004050174431
1885,1885,-0.46954152,0.23578635,7.93465,23.55658652,87.30876065,-86.8663101196289,3.216,0,30612415,0,-0.4950015214254052,9.592735196086355
1886,1886,1.3428444,2.790567,12.189034,23.55658652,87.30876065,-86.8663101196289,3.216,0,30612434,0,-0.3927325197852449,9.673549485882573
1887,1887,-0.13370809,1.2325231,9.888926,23.55658652,87.30876065,-86.8663101196289,3.216,0,30612452,0,-0.34214362822458844,9.680253452313918
