,Unnamed: 0,x,y,z,latitude,longitude,bearing,accuracy,light,timestamp,Unnamed: 9,y1,z1
2030,2030,-1.9637525,-4.007458,3.5813358,23.55658891,87.30941053,93.1875381469727,3.216,0,30705295,0,0.4285271213953101,9.479171745546598
2031,2031,-0.18222669,2.6525724,11.129303,23.55658891,87.30941053,93.1875381469727,3.216,0,30705317,0,0.4977543765148401,9.530534934251289
2032,2032,2.7381467999999995,4.552782499999998,13.873229,23.55658891,87.30941053,93.1875381469727,3.216,0,30705332,0,0.6239741388199905,9.66570879644184
2033,2033,2.2328825,-2.4739113,5.9086747000000015,23.55658891,87.30941053,93.1875381469727,3.216,0,30705352,0,0.5275470976678364,9.548764613520202
2034,2034,-0.34060183,-0.15434216,6.0770054,23.55658891,87.30941053,93.1875381469727,3.216,0,30705360,0,0.5063221153988361,9.440700104627325
2035,2035,-0.29252937,2.134296,14.225546,23.55658891,87.30941053,93.1875381469727,3.216,0,30705392,0,0.5569956176523164,9.589636707084633
2036,2036,0.3034877,-0.7112352,10.742578,23.55658891,87.30941053,93.1875381469727,3.216,0,30705411,0,0.5175197404259553,9.62552399849471
2037,2037,0.9116609,0.04907372,6.4011164,23.55658891,87.30941053,93.1875381469727,3.216,0,30705432,0,0.5029385480025252,9.525158736340344
2038,2038,1.0269184,0.94669765,10.923853,23.55658891,87.30941053,93.1875381469727,3.216,0,30705450,0,0.5167513174012066,9.568695513921302
2039,2039,-0.5585806999999999,0.4834153000000001,10.634134,23.55658891,87.30941053,93.1875381469727,3.216,0,30705468,0,0.5157136762148948,9.60185912915858
2040,2040,1.5132133,0.036144193,8.328605,23.55658891,87.30941053,93.1875381469727,3.216,0,30705477,0,0.5007862467774479,9.562226892675268
2041,2041,1.7713627,-0.30095184,9.112185,23.55658891,87.30941053,93.1875381469727,3.216,0,30705507,0,0.4758307624596075,9.548218560552527
2042,2042,1.7202511000000005,1.0510592,10.675032,23.55658891,87.30941053,93.1875381469727,3.216,0,30705546,0,0.4937357422640656,9.583292577343089
2043,2043,-0.7007795,0.93572515,8.182888,23.55658891,87.30941053,93.1875381469727,3.216,0,30705569,0,0.5074934268686981,9.539702563291256
2044,2044,0.34545840000000005,2.6425831000000004,11.239736,23.55658891,87.30941053,93.1875381469727,3.216,0,30705590,0,0.5739517849456814,9.592619043709586
2045,2045,1.2741474,-0.7275718000000001,10.119207,23.55658891,87.30941053,93.1875381469727,3.216,0,30705609,0,0.5334396127674033,9.609010004425937
2046,2046,1.0500102,-2.2226524,6.930175,23.55658891,87.30941053,93.1875381469727,3.216,0,30705628,0,0.447651483030922,9.525626632667034
2047,2047,0.91354674,2.6663058,10.628547,23.55658891,87.30941053,93.1875381469727,3.216,0,30705641,0,0.5167109351474832,9.559956936272089
2048,2048,0.7196123999999999,2.7628791,12.521337,23.55658891,87.30941053,93.1875381469727,3.216,0,30705659,0,0.5866268033564102,9.652135011579167
2049,2049,-0.4862368,-2.2855709,6.804448,23.55658891,87.30941053,93.1875381469727,3.216,0,30705667,0,0.4972246832301842,9.56349582911844
2050,2050,-0.041951828,-0.4221971,7.8222594,23.55658891,87.30941053,93.1875381469727,3.216,0,30705698,0,0.4686060903614001,9.509296834313073
2051,2051,1.5309231,1.2451833,14.526270000000002,23.55658891,87.30941053,93.1875381469727,3.216,0,30705714,0,0.4927783988700613,9.66545879945379
2052,2052,-0.30094907,1.5491807,9.305812,23.55658891,87.30941053,93.1875381469727,3.216,0,30705736,0,0.5256607472254248,9.65426417091892
2053,2053,0.88308465,-5.208029,5.5453033,23.55658891,87.30941053,93.1875381469727,3.216,0,30705744,0,0.3471897391367629,9.526365658589294
2054,2054,0.6017288000000001,3.3392434,10.986416,23.55658891,87.30941053,93.1875381469727,3.216,0,30705775,0,0.4403225831955188,9.571812250187287
2055,2055,1.5228995,2.5015085,13.920092000000002,23.55658891,87.30941053,93.1875381469727,3.216,0,30705793,0,0.5044805590623259,9.707159976453104
2056,2056,-0.25666666,2.8742826,5.730215,23.55658891,87.30941053,93.1875381469727,3.216,0,30705814,0,0.5782447454523167,9.583370687120839
2057,2057,0.3762484,-2.065579,8.039299,23.55658891,87.30941053,93.1875381469727,3.216,0,30705828,0,0.4959511596705003,9.535308785847759
2058,2058,0.76309633,1.7496554,12.915326,23.55658891,87.30941053,93.1875381469727,3.216,0,30705852,0,0.5349748720583061,9.640517666369886
2059,2059,0.042433847,0.68704665,9.006898,23.55658891,87.30941053,93.1875381469727,3.216,0,30705865,0,0.5397083691095239,9.620795158597897
2060,2060,1.7744456999999998,-0.4987809,7.471634,23.55658891,87.30941053,93.1875381469727,3.216,0,30705891,0,0.5073835948510419,9.553898801203328
2061,2061,-0.06570736,3.1266139,10.374801,23.55658891,87.30941053,93.1875381469727,3.216,0,30705907,0,0.5889116672763965,9.579450801646383
2062,2062,-0.33030084,0.30055383,11.150963,23.55658891,87.30941053,93.1875381469727,3.216,0,30705928,0,0.5799360309622956,9.628366836281762
