,x,y,z,latitude,longitude,bearing,accuracy,light,timestamp,Unnamed: 9,y1,z1
0,1.3694038e-10,-4.440892e-16,10.106592,23.55653817,87.30998654,146.64289855957,3.216,0,30574210,0,0.0,0.0
1,-1.0964607,1.2808335,10.494949,23.55653942,87.30998584,146.64289855957,3.216,0,30574227,0,1.2681521057563785,10.391039642666904
2,-1.0406917,-0.48809579999999997,9.258844,23.55653942,87.30998584,146.64289855957,3.216,0,30574264,0,0.3939536664288952,9.827472471660647
3,-0.9884859,0.45641145,10.486208999999999,23.55653942,87.30998584,146.64289855957,3.216,0,30574297,0,0.4147386122453832,10.046689393332027
4,-1.7565693,-0.8674183000000001,8.629472,23.55653942,87.30998584,146.64289855957,3.216,0,30574335,0,0.09387452759643161,9.69202596850698
5,0.52903575,-0.7096095,8.760867,23.55653942,87.30998584,146.64289855957,3.216,0,30574344,0,-0.06746615108420756,9.505047989133956
6,-1.4961531000000001,0.81978035,10.868362,23.55653942,87.30998584,146.64289855957,3.216,0,30574374,1,0.08151649304170636,9.733969856804924
7,2.9560798e-09,-3.1086245e-15,10.144108000000001,23.55653942,87.30998584,146.64289855957,3.216,0,30574383,0,0.06973684324145583,9.793237417470113
8,-0.9488138,-1.0388549999999999,8.608751,23.55653942,87.30998584,146.64289855957,3.216,0,30574413,0,-0.07108048177737138,9.642779690538285
9,1.6601287,-0.35330537,9.014476,23.55653942,87.30998584,146.64289855957,3.216,0,30574421,0,-0.10311123519823878,9.57147116522787
10,-0.85654694,0.43920878,10.962148,23.55653942,87.30998584,146.64289855957,3.216,0,30574452,0,-0.04739783229093282,9.714337621634046
11,2.5290237000000003e-08,2.220446e-15,9.934498,23.55653942,87.30998584,146.64289855957,3.216,0,30574467,0,-0.042943259292606076,9.735028873308819
12,-1.2911948999999998,-1.2636273,8.661747,23.55653942,87.30998584,146.64289855957,3.216,0,30574489,0,-0.14882967145864906,9.64192864178481
13,1.7990096999999998,-0.86711955,9.141686,23.55653942,87.30998584,146.64289855957,3.216,0,30574497,0,-0.20677097034701342,9.601576258589297
14,-0.64060146,0.40833646,10.635995,23.55653942,87.30998584,146.64289855957,3.216,0,30574528,0,-0.1603304353703567,9.679674745733067
15,4.006642e-09,4.440892e-16,9.741154,23.55653942,87.30998584,146.64289855957,3.216,0,30574540,0,-0.14893678938770102,9.684043678286496
16,-0.7994435000000001,-0.8413011,9.093964999999999,23.55653942,87.30998584,146.64289855957,3.216,0,30574566,0,-0.19547714074513578,9.644378911349422
17,1.5704871,-0.7634605999999999,9.141685,23.55653942,87.30998584,146.64289855957,3.216,0,30574584,0,-0.23175013844776554,9.612275485106297
18,-0.64436424,-0.01716364,10.184646,23.55653942,87.30998584,146.64289855957,3.216,0,30574604,0,-0.21867927586578778,9.647139637325886
19,-1.7014253e-08,0.0,10.177667,23.55653942,87.30998584,146.64289855957,3.216,0,30574618,0,-0.20592978030052156,9.678070580511454
20,-0.48193726,-1.2928156000000002,9.133575,23.55653942,87.30998584,146.64289855957,3.216,0,30574644,0,-0.2667762316609676,9.647588423825733
21,1.7269846000000002,-1.5714743,8.548953,23.55653942,87.30998584,146.64289855957,3.216,0,30574654,0,-0.3371130683169677,9.588360513380136
22,-0.6702519,-0.18396899,10.320428,23.55653942,87.30998584,146.64289855957,3.216,0,30574681,0,-0.32914157873681443,9.62646625279685
23,-0.15534852,0.08114795,10.4312,23.55653942,87.30998584,146.64289855957,3.216,0,30574720,0,-0.3084714061158493,9.667008319565694
24,-0.8431288,-1.0863652,9.058936,23.55653942,87.30998584,146.64289855957,3.216,0,30574741,0,-0.346486013123542,9.637292656010743
25,1.5115803,-1.4773118,8.708245,23.55653942,87.30998584,146.64289855957,3.216,0,30574760,0,-0.4002001020329557,9.593163004056233
26,-0.51567996,0.07499345,10.314675999999999,23.55653942,87.30998584,146.64289855957,3.216,0,30574772,0,-0.37821933638621724,9.626537632156861
27,-0.05852482,-0.061651185,10.369503,23.55653942,87.30998584,146.64289855957,3.216,0,30574797,0,-0.36393450071228206,9.66006323523661
28,-1.1227263,-1.024892,9.202988000000001,23.55653942,87.30998584,146.64289855957,3.216,0,30574804,0,-0.3930763925516751,9.639910597461737
29,-3.6356163e-09,0.0,9.5183935,23.55653942,87.30998584,146.64289855957,3.216,0,30574834,0,-0.3761171149540177,9.63466774333016
30,-3.5488000000000004e-09,-8.881784e-16,9.6118355,23.55653942,87.30998584,146.64289855957,3.216,0,30574852,0,-0.3602154088102638,9.633702427981287
31,3.672146e-08,-2.220446e-15,9.910855999999999,23.55653942,87.30998584,146.64289855957,3.216,0,30574875,0,-0.34527249750161204,9.645199663091885
32,9.915342e-09,8.881784e-16,9.909805,23.55653942,87.30998584,146.64289855957,3.216,0,30574893,0,-0.33120195695187216,9.65598285651037
33,1.9619542,-0.8119446,8.511814,23.55653942,87.30998584,146.64289855957,3.216,0,30574911,0,-0.35046946124035877,9.610126141554131
34,-3.6713470000000004e-09,-1.3322676e-15,9.93927,23.55653942,87.30998584,146.64289855957,3.216,0,30574950,0,-0.33664072309326126,9.623113419290299
35,-0.59745467,-1.6790173,10.097752,23.55653942,87.30998584,146.64289855957,3.216,0,30574965,0,-0.3888384624477639,9.641569537602916
36,-3.4919986e-10,-4.440892e-16,9.455192,23.55653942,87.30998584,146.64289855957,3.216,0,30574989,0,-0.3739246381021888,9.634421063040309
37,-1.7856349999999999,0.8034321,8.864341,23.55653942,87.30998584,146.64289855957,3.216,0,30574997,0,-0.32934443568767713,9.60526224993405
38,-1.1804527,0.90754676,10.460602,23.55653942,87.30998584,146.64289855957,3.216,0,30575028,0,-0.28307147315338693,9.63726110670244
39,0.3194947,0.42060196,10.233895,23.55653942,87.30998584,146.64289855957,3.216,0,30575038,0,-0.25704267015766646,9.659330528876897
40,0.33533162,-0.46476418,9.123381,23.55653942,87.30998584,146.64289855957,3.216,0,30575065,0,-0.2646451693882739,9.639715054851006
41,-1.7503985,0.594929,9.321282,23.55653942,87.30998584,146.64289855957,3.216,0,30575074,0,-0.2334967905042997,9.628176000055142
42,-1.682993,1.1075273,10.74313,23.55653942,87.30998584,146.64289855957,3.216,0,30575103,0,-0.18535379273451255,9.668203042308033
43,-0.76929194,0.11449473,9.523355,23.55653942,87.30998584,146.64289855957,3.216,0,30575113,0,-0.17468308127167984,9.663048334019562
44,-0.3768126,0.07472965,9.108963000000001,23.55653942,87.30998584,146.64289855957,3.216,0,30575141,0,-0.16587989806415357,9.643491534801225
45,-0.6079131999999999,0.8423559000000002,9.836008999999999,23.55653942,87.30998584,146.64289855957,3.216,0,30575156,0,-0.13056703273938342,9.65023434569356
46,-1.5691046,1.7599491999999999,10.136583,23.55653942,87.30998584,146.64289855957,3.216,0,30575181,0,-0.06483042105539417,9.667145553371924
47,-1.1219776000000001,0.44776905,9.316921,23.55653955,87.30998694,146.64289855957,3.216,0,30575217,0,-0.04712710540668946,9.655050074998714
48,-1.5540843,0.34120968,9.250632000000001,23.55653955,87.30998694,146.64289855957,3.216,0,30575225,0,-0.03380060789910863,9.64117171819343
49,-1.1217723,0.24961060000000002,9.382862,23.55653955,87.30998694,146.64289855957,3.216,0,30575257,0,-0.024132849923117483,9.632360225321102
