,Unnamed: 0,x,y,z,latitude,longitude,bearing,accuracy,light,timestamp,Unnamed: 9,y1,z1
402,402,-0.9496483,0.32025847,7.497597,23.55662028,87.30810829,92.73992919921879,3.216,0,30471114,0,1.3036488244752726,9.426996710314675
403,403,-3.0617719,1.3136913,9.183727,23.55662028,87.30810829,92.73992919921879,3.216,0,30471142,0,1.3039614138914513,9.419424519918596
404,404,-2.2885036,-1.059741,10.329828,23.55662028,87.30810829,92.73992919921879,3.216,0,30471158,0,1.230387088939563,9.44776240250787
405,405,-0.13236617,-0.048591077,7.698428999999999,23.55662028,87.30810829,92.73992919921879,3.216,0,30471180,0,1.1905766819128198,9.393311375403623
406,406,0.585415,6.2045264000000016,12.05814,23.55662028,87.30810829,92.73992919921879,3.216,0,30471189,0,1.3466445370210824,9.47625877437166
407,407,-1.9694833,0.88677925,7.646522999999998,23.55662343,87.30815434,85.75628662109379,3.216,0,30471217,0,1.3323304347625056,9.419305084411297
408,408,-1.5578356000000002,-5.7562027,6.3272543,23.55662343,87.30815434,85.75628662109379,3.216,0,30471228,0,1.1116875834364262,9.323059656965693
409,409,0.015064024,6.0676394,13.311549,23.55662343,87.30815434,85.75628662109379,3.216,0,30471256,0,1.2659501535692859,9.447208284671806
410,410,-0.13899104,3.7159572,13.7567625,23.55662343,87.30815434,85.75628662109379,3.216,0,30471269,0,1.3422108594467312,9.581350611714024
411,411,-1.1919584,-2.8191674,3.5337782,23.55662343,87.30815434,85.75628662109379,3.216,0,30471295,0,1.2126807652575835,9.393109462924741
412,412,-3.7499062999999992,-0.6345394,6.771098599999998,23.55662343,87.30815434,85.75628662109379,3.216,0,30471333,0,1.1551828433970592,9.311494840829669
413,413,-1.475267,6.938087,15.37689,23.55662343,87.30815434,85.75628662109379,3.216,0,30471341,0,1.335185735080895,9.500290753452427
414,414,0.09360492,2.5548592,8.364911,23.55662343,87.30815434,85.75628662109379,3.216,0,30471372,0,1.3731501807383046,9.464950095325273
415,415,0.23062992,-6.560765299999999,5.7006917,23.55662343,87.30815434,85.75628662109379,3.216,0,30471390,0,1.126193342057891,9.347781043607668
416,416,-2.7800322,2.7391365000000003,11.866937,23.55662343,87.30815434,85.75628662109379,3.216,0,30471411,0,1.1763989869533316,9.426194128879832
